chr	start	end	DHS.wgEncodeUwDnaseK562AlnRep1.chr22.bam.readCount	DHS.wgEncodeUwDnaseK562AlnRep1.chr22.bam.RPM	DHS.wgEncodeUwDnaseK562AlnRep1.chr22.bam.readCount.quantile	DHS.wgEncodeUwDnaseK562AlnRep1.chr22.bam.RPM.quantile	DHS.wgEncodeUwDnaseK562AlnRep1.chr22.bam.RPKM	DHS.wgEncodeUwDnaseK562AlnRep1.chr22.bam.RPKM.quantile	DHS.wgEncodeUwDnaseK562AlnRep2.chr22.bam.readCount	DHS.wgEncodeUwDnaseK562AlnRep2.chr22.bam.RPM	DHS.wgEncodeUwDnaseK562AlnRep2.chr22.bam.readCount.quantile	DHS.wgEncodeUwDnaseK562AlnRep2.chr22.bam.RPM.quantile	DHS.wgEncodeUwDnaseK562AlnRep2.chr22.bam.RPKM	DHS.wgEncodeUwDnaseK562AlnRep2.chr22.bam.RPKM.quantile	DHS.RPM	DHS.RPM.quantile	DHS.RPKM	DHS.RPKM.quantile	H3K27ac.ENCFF384ZZM.chr22.bam.readCount	H3K27ac.ENCFF384ZZM.chr22.bam.RPM	H3K27ac.ENCFF384ZZM.chr22.bam.readCount.quantile	H3K27ac.ENCFF384ZZM.chr22.bam.RPM.quantile	H3K27ac.ENCFF384ZZM.chr22.bam.RPKM	H3K27ac.ENCFF384ZZM.chr22.bam.RPKM.quantile	H3K27ac.RPM	H3K27ac.RPM.quantile	H3K27ac.RPKM	H3K27ac.RPKM.quantile	cellType	class	isPromoterElement	isGenicElement	isIntergenicElement	enhancerSymbol	name	normalized_h3K27ac	normalized_dhs	activity_base
chr22	38448166	38448666	24	55.261213	0.476462	0.476462	110.522426	0.485157	22	56.361554	0.490105	0.490105	112.723108	0.497751	55.811384	0.482459	111.622767	0.492054	1	4.570238	0.155322	0.155322	9.140475	0.156972	4.570238	0.155322	9.140475	0.156972	K562	intergenic	False	False	True		intergenic|chr22:38448166-38448666	4.570238	55.811384	15.970951
chr22	38453011	38453519	100	230.255054	0.833583	0.833583	453.257979	0.838081	83	212.636773	0.823238	0.823238	418.576324	0.831484	221.445913	0.828936	435.917152	0.834483	66	301.635688	0.938081	0.938081	593.771040	0.943928	301.635688	0.938081	593.771040	0.943928	K562	promoter	True	False	False	PICK1	promoter|chr22:38453011-38453519	301.635688	221.445913	258.449203
chr22	38464818	38465318	7	16.117854	0.069715	0.069715	32.235707	0.070315	1	2.561889	0.027286	0.027286	5.123778	0.027586	9.339871	0.055172	18.679743	0.055172	0	0.000000	0.049925	0.049925	0.000000	0.049925	0.000000	0.049925	0.000000	0.049925	K562	genic	False	True	False		genic|chr22:38464818-38465318	0.000000	9.339871	0.000000
chr22	38478920	38479420	4	9.210202	0.054123	0.054123	18.420404	0.054273	2	5.123778	0.043778	0.043778	10.247555	0.043928	7.166990	0.048876	14.333980	0.049175	0	0.000000	0.049925	0.049925	0.000000	0.049925	0.000000	0.049925	0.000000	0.049925	K562	promoter	True	False	False	SLC16A8	promoter|chr22:38478920-38479420	0.000000	7.166990	0.000000
chr22	38493646	38494146	26	59.866314	0.509745	0.509745	119.732628	0.517391	29	74.294776	0.584858	0.584858	148.589552	0.592204	67.080545	0.553973	134.161090	0.562069	1	4.570238	0.155322	0.155322	9.140475	0.156972	4.570238	0.155322	9.140475	0.156972	K562	genic	False	True	False		genic|chr22:38493646-38494146	4.570238	67.080545	17.509256
chr22	38496761	38497261	31	71.379067	0.568216	0.568216	142.758133	0.577961	33	84.542331	0.622489	0.622489	169.084663	0.633133	77.960699	0.598501	155.921398	0.607796	5	22.851188	0.466117	0.466117	45.702377	0.473013	22.851188	0.466117	45.702377	0.473013	K562	genic	False	True	False		genic|chr22:38496761-38497261	22.851188	77.960699	42.207756
chr22	38395804	38396304	6	13.815303	0.063268	0.063268	27.630606	0.063568	2	5.123778	0.043778	0.043778	10.247555	0.043928	9.469540	0.056072	18.939081	0.056072	2	9.140475	0.258171	0.258171	18.280951	0.259520	9.140475	0.258171	18.280951	0.259520	K562	intergenic	False	False	True		intergenic|chr22:38395804-38396304	9.140475	9.469540	9.303553
chr22	38072991	38073491	277	637.806498	0.948126	0.948126	1275.612997	0.952924	216	553.367987	0.939430	0.939430	1106.735974	0.946327	595.587243	0.943928	1191.174485	0.950225	23	105.115467	0.827736	0.827736	210.230934	0.837181	105.115467	0.827736	210.230934	0.837181	K562	genic	False	True	False		genic|chr22:38072991-38073491	105.115467	595.587243	250.210774
chr22	38283643	38284143	10	23.025505	0.113793	0.113793	46.051011	0.115592	5	12.809444	0.097301	0.097301	25.618888	0.098201	17.917475	0.094453	35.834949	0.095952	2	9.140475	0.258171	0.258171	18.280951	0.259520	9.140475	0.258171	18.280951	0.259520	K562	genic	False	True	False		genic|chr22:38283643-38284143	9.140475	17.917475	12.797431
chr22	38248164	38248664	23	52.958662	0.457271	0.457271	105.917325	0.465067	14	35.866444	0.326387	0.326387	71.732887	0.332084	44.412553	0.394603	88.825106	0.402099	8	36.561902	0.588156	0.588156	73.123803	0.596252	36.561902	0.588156	73.123803	0.596252	K562	genic	False	True	False		genic|chr22:38248164-38248664	36.561902	44.412553	40.296494
chr22	38082093	38082679	89	204.926998	0.813343	0.813343	349.704774	0.795202	95	243.379439	0.844978	0.844978	415.323274	0.831184	224.153218	0.830885	382.514024	0.813493	103	470.734483	0.965517	0.965517	803.301165	0.962219	470.734483	0.965517	803.301165	0.962219	K562	promoter	True	False	False	NOL12	promoter|chr22:38082093-38082679	470.734483	224.153218	324.833264
chr22	38092637	38093137	121	278.608615	0.861619	0.861619	557.217230	0.865817	106	271.560216	0.860870	0.860870	543.120432	0.867166	275.084415	0.862369	550.168831	0.867466	3	13.710713	0.340330	0.340330	27.421426	0.343628	13.710713	0.340330	27.421426	0.343628	K562	intergenic	False	False	True		intergenic|chr22:38092637-38093137	13.710713	275.084415	61.413382
chr22	38106552	38107052	4	9.210202	0.054123	0.054123	18.420404	0.054273	2	5.123778	0.043778	0.043778	10.247555	0.043928	7.166990	0.048876	14.333980	0.049175	2	9.140475	0.258171	0.258171	18.280951	0.259520	9.140475	0.258171	18.280951	0.259520	K562	intergenic	False	False	True		intergenic|chr22:38106552-38107052	9.140475	7.166990	8.093806
chr22	38122597	38123097	12	27.630606	0.176162	0.176162	55.261213	0.179910	2	5.123778	0.043778	0.043778	10.247555	0.043928	16.377192	0.083058	32.754384	0.084258	0	0.000000	0.049925	0.049925	0.000000	0.049925	0.000000	0.049925	0.000000	0.049925	K562	intergenic	False	False	True		intergenic|chr22:38122597-38123097	0.000000	16.377192	0.000000
chr22	38127744	38128244	27	62.168864	0.522789	0.522789	124.337729	0.530885	19	48.675888	0.433733	0.433733	97.351776	0.442579	55.422376	0.480360	110.844752	0.489955	22	100.545229	0.821589	0.821589	201.090459	0.830585	100.545229	0.821589	201.090459	0.830585	K562	intergenic	False	False	True		intergenic|chr22:38127744-38128244	100.545229	55.422376	74.648882
chr22	38131106	38131606	34	78.286718	0.599100	0.599100	156.573436	0.608396	18	46.113999	0.414393	0.414393	92.227998	0.422489	62.200359	0.523088	124.400717	0.530885	2	9.140475	0.258171	0.258171	18.280951	0.259520	9.140475	0.258171	18.280951	0.259520	K562	intergenic	False	False	True		intergenic|chr22:38131106-38131606	9.140475	62.200359	23.844095
chr22	38138247	38138747	21	48.353561	0.415292	0.415292	96.707122	0.423388	13	33.304555	0.299400	0.299400	66.609110	0.304948	40.829058	0.362219	81.658116	0.369115	3	13.710713	0.340330	0.340330	27.421426	0.343628	13.710713	0.340330	27.421426	0.343628	K562	intergenic	False	False	True		intergenic|chr22:38138247-38138747	13.710713	40.829058	23.659998
chr22	38141875	38142490	34	78.286718	0.599100	0.599100	127.295477	0.537931	39	99.913664	0.661469	0.661469	162.461243	0.618591	89.100191	0.630885	144.878360	0.587106	11	50.272615	0.671364	0.671364	81.744089	0.611694	50.272615	0.671364	81.744089	0.611694	K562	promoter	True	False	False	TRIOBP	promoter|chr22:38141875-38142490	50.272615	89.100191	66.927570
chr22	38145748	38146248	11	25.328056	0.144978	0.144978	50.656112	0.147526	4	10.247555	0.081409	0.081409	20.495111	0.082009	17.787806	0.091604	35.575611	0.093103	13	59.413090	0.713643	0.713643	118.826180	0.721739	59.413090	0.713643	118.826180	0.721739	K562	genic	False	True	False		genic|chr22:38145748-38146248	59.413090	17.787806	32.508899
chr22	38158426	38158926	52	119.732628	0.704048	0.704048	239.465256	0.714993	31	79.418554	0.603748	0.603748	158.837107	0.612444	99.575591	0.659070	199.151182	0.670465	18	82.264279	0.783658	0.783658	164.528557	0.791604	82.264279	0.783658	164.528557	0.791604	K562	genic	False	True	False		genic|chr22:38158426-38158926	82.264279	99.575591	90.506984
chr22	38259462	38259962	49	112.824976	0.689205	0.689205	225.649952	0.698801	28	71.732887	0.574813	0.574813	143.465774	0.582159	92.278932	0.641079	184.557863	0.650675	5	22.851188	0.466117	0.466117	45.702377	0.473013	22.851188	0.466117	45.702377	0.473013	K562	genic	False	True	False		genic|chr22:38259462-38259962	22.851188	92.278932	45.920401
chr22	38173298	38173798	116	267.095862	0.857421	0.857421	534.191724	0.862519	80	204.951106	0.818291	0.818291	409.902213	0.827286	236.023484	0.839880	472.046968	0.847676	3	13.710713	0.340330	0.340330	27.421426	0.343628	13.710713	0.340330	27.421426	0.343628	K562	intergenic	False	False	True		intergenic|chr22:38173298-38173798	13.710713	236.023484	56.886293
chr22	38187803	38188303	47	108.219875	0.679160	0.679160	216.439750	0.690555	37	94.789887	0.648876	0.648876	189.579773	0.660420	101.504881	0.663268	203.009762	0.674963	3	13.710713	0.340330	0.340330	27.421426	0.343628	13.710713	0.340330	27.421426	0.343628	K562	intergenic	False	False	True		intergenic|chr22:38187803-38188303	13.710713	101.504881	37.305553
chr22	38199164	38199664	240	552.612128	0.938231	0.938231	1105.224257	0.944078	193	494.444544	0.932084	0.932084	988.889088	0.938081	523.528336	0.933733	1047.056673	0.940630	103	470.734483	0.965517	0.965517	941.468966	0.970165	470.734483	0.965517	941.468966	0.970165	K562	intergenic	False	False	True		intergenic|chr22:38199164-38199664	470.734483	523.528336	496.430096
chr22	38200863	38201363	0	0.000000	0.008996	0.008996	0.000000	0.008996	2	5.123778	0.043778	0.043778	10.247555	0.043928	2.561889	0.024438	5.123778	0.025037	1	4.570238	0.155322	0.155322	9.140475	0.156972	4.570238	0.155322	9.140475	0.156972	K562	promoter	True	False	False	H1F0	promoter|chr22:38200863-38201363	4.570238	2.561889	3.421760
chr22	38202196	38202696	33	75.984168	0.588306	0.588306	151.968335	0.598051	28	71.732887	0.574813	0.574813	143.465774	0.582159	73.858527	0.584708	147.717055	0.592804	44	201.090459	0.905997	0.905997	402.180917	0.911994	201.090459	0.905997	402.180917	0.911994	K562	genic	False	True	False		genic|chr22:38202196-38202696	201.090459	73.858527	121.869788
chr22	38202811	38203311	47	108.219875	0.679160	0.679160	216.439750	0.690555	47	120.408775	0.705697	0.705697	240.817550	0.716042	114.314325	0.692954	228.628650	0.704048	32	146.247606	0.872114	0.872114	292.495213	0.880060	146.247606	0.872114	292.495213	0.880060	K562	genic	False	True	False		genic|chr22:38202811-38203311	146.247606	114.314325	129.298865
chr22	38203525	38204161	231	531.889174	0.934033	0.934033	836.303732	0.914843	192	491.882655	0.931484	0.931484	773.400401	0.912744	511.885914	0.932834	804.852067	0.912444	34	155.388082	0.880210	0.880210	244.320883	0.855772	155.388082	0.880210	244.320883	0.855772	K562	promoter	True	False	False	GCAT	promoter|chr22:38203525-38204161	155.388082	511.885914	282.030088
chr22	38213462	38213962	45	103.614774	0.666867	0.666867	207.229548	0.677811	45	115.284997	0.695502	0.695502	230.569995	0.705247	109.449886	0.681559	218.899771	0.692654	14	63.983328	0.733133	0.733133	127.966656	0.740780	63.983328	0.733133	127.966656	0.740780	K562	intergenic	False	False	True		intergenic|chr22:38213462-38213962	63.983328	109.449886	83.683737
chr22	38219138	38219638	4	9.210202	0.054123	0.054123	18.420404	0.054273	0	0.000000	0.010195	0.010195	0.000000	0.010195	4.605101	0.033883	9.210202	0.034183	0	0.000000	0.049925	0.049925	0.000000	0.049925	0.000000	0.049925	0.000000	0.049925	K562	promoter	True	False	False	GALR3	promoter|chr22:38219138-38219638	0.000000	4.605101	0.000000
chr22	38240103	38240752	744	1713.097598	0.987406	0.987406	2639.595683	0.983808	639	1637.046962	0.987256	0.987256	2522.414425	0.983808	1675.072280	0.987406	2581.005054	0.983508	32	146.247606	0.872114	0.872114	225.342999	0.846177	146.247606	0.872114	225.342999	0.846177	K562	promoter	True	False	False	ANKRD54	promoter|chr22:38240103-38240752	146.247606	1675.072280	494.949807
chr22	38245103	38245628	107	246.372907	0.842279	0.842279	469.281728	0.842879	96	245.941328	0.847676	0.847676	468.459672	0.847076	246.157117	0.846477	468.870700	0.845577	69	315.346401	0.942129	0.942129	600.659812	0.945127	315.346401	0.942129	600.659812	0.945127	K562	promoter	True	False	False	EIF3L	promoter|chr22:38245103-38245628	315.346401	246.157117	278.612206
chr22	38178579	38179079	20	46.051011	0.394303	0.394303	92.102021	0.402399	17	43.552110	0.393553	0.393553	87.104220	0.400750	44.801560	0.399400	89.603121	0.407196	4	18.280951	0.407946	0.407946	36.561902	0.413043	18.280951	0.407946	36.561902	0.413043	K562	intergenic	False	False	True		intergenic|chr22:38178579-38179079	18.280951	44.801560	28.618440
chr22	38499233	38499733	12	27.630606	0.176162	0.176162	55.261213	0.179910	14	35.866444	0.326387	0.326387	71.732887	0.332084	31.748525	0.249325	63.497050	0.253223	2	9.140475	0.258171	0.258171	18.280951	0.259520	9.140475	0.258171	18.280951	0.259520	K562	genic	False	True	False		genic|chr22:38499233-38499733	9.140475	31.748525	17.035158
chr22	37675472	37675972	11	25.328056	0.144978	0.144978	50.656112	0.147526	6	15.371333	0.114993	0.114993	30.742666	0.116492	20.349694	0.114993	40.699389	0.116492	6	27.421426	0.513793	0.513793	54.842852	0.521739	27.421426	0.513793	54.842852	0.521739	K562	intergenic	False	False	True		intergenic|chr22:37675472-37675972	27.421426	20.349694	23.622397
chr22	37669405	37669905	58	133.547931	0.730285	0.730285	267.095862	0.741229	49	125.532553	0.715442	0.715442	251.065105	0.726537	129.540242	0.722489	259.080484	0.732684	23	105.115467	0.827736	0.827736	210.230934	0.837181	105.115467	0.827736	210.230934	0.837181	K562	intergenic	False	False	True		intergenic|chr22:37669405-37669905	105.115467	129.540242	116.690544
chr22	36863983	36864483	116	267.095862	0.857421	0.857421	534.191724	0.862519	74	189.579773	0.803298	0.803298	379.159547	0.812294	228.337818	0.833583	456.675635	0.841379	28	127.966656	0.854423	0.854423	255.933311	0.864018	127.966656	0.854423	255.933311	0.864018	K562	genic	False	True	False		genic|chr22:36863983-36864483	127.966656	228.337818	170.937494
chr22	36866308	36866808	37	85.194370	0.620840	0.620840	170.388740	0.629835	31	79.418554	0.603748	0.603748	158.837107	0.612444	82.306462	0.614843	164.612924	0.625037	10	45.702377	0.646177	0.646177	91.404754	0.654723	45.702377	0.646177	91.404754	0.654723	K562	genic	False	True	False		genic|chr22:36866308-36866808	45.702377	82.306462	61.331892
chr22	36875036	36875536	158	363.802985	0.892504	0.892504	727.605969	0.898051	145	371.473880	0.900450	0.900450	742.947761	0.906147	367.638432	0.895652	735.276865	0.900750	32	146.247606	0.872114	0.872114	292.495213	0.880060	146.247606	0.872114	292.495213	0.880060	K562	genic	False	True	False		genic|chr22:36875036-36875536	146.247606	367.638432	231.875485
chr22	36876077	36876577	244	561.822331	0.939580	0.939580	1123.644661	0.945277	172	440.644879	0.918891	0.918891	881.289757	0.925187	501.233605	0.930435	1002.467209	0.938231	95	434.172581	0.961619	0.961619	868.345163	0.967466	434.172581	0.961619	868.345163	0.967466	K562	genic	False	True	False		genic|chr22:36876077-36876577	434.172581	501.233605	466.499612
chr22	36877422	36878433	254	584.847836	0.943028	0.943028	578.484506	0.871964	213	545.682321	0.938981	0.938981	539.745124	0.866267	565.265078	0.940330	559.114815	0.868966	151	690.105892	0.981559	0.981559	682.597322	0.954123	690.105892	0.981559	682.597322	0.954123	K562	promoter	True	False	False	TXN2	promoter|chr22:36877422-36878433	690.105892	565.265078	624.574064
chr22	36902809	36903398	82	188.809144	0.800900	0.800900	320.558818	0.778711	84	215.198662	0.825487	0.825487	365.362753	0.807796	202.003903	0.812444	342.960786	0.795502	32	146.247606	0.872114	0.872114	248.298143	0.861469	146.247606	0.872114	248.298143	0.861469	K562	promoter	True	False	False	FOXRED2	promoter|chr22:36902809-36903398	146.247606	202.003903	171.879572
chr22	36907081	36907581	25	57.563763	0.495052	0.495052	115.127527	0.502849	24	61.485332	0.520540	0.520540	122.970664	0.527436	59.524548	0.506147	119.049095	0.514243	5	22.851188	0.466117	0.466117	45.702377	0.473013	22.851188	0.466117	45.702377	0.473013	K562	genic	False	True	False		genic|chr22:36907081-36907581	22.851188	59.524548	36.880980
chr22	36925027	36925593	548	1261.797693	0.978111	0.978111	2229.324546	0.979610	492	1260.449304	0.980810	0.980810	2226.942233	0.979910	1261.123499	0.979010	2228.133390	0.980510	65	297.065450	0.936882	0.936882	524.850619	0.935232	297.065450	0.936882	524.850619	0.935232	K562	promoter	True	False	False	EIF3D	promoter|chr22:36925027-36925593	297.065450	1261.123499	612.075339
chr22	36938011	36938511	46	105.917325	0.673013	0.673013	211.834649	0.684858	47	120.408775	0.705697	0.705697	240.817550	0.716042	113.163050	0.689505	226.326100	0.700900	16	73.123803	0.761769	0.761769	146.247606	0.768666	73.123803	0.761769	146.247606	0.768666	K562	intergenic	False	False	True		intergenic|chr22:36938011-36938511	73.123803	113.163050	90.966546
chr22	36940413	36940913	27	62.168864	0.522789	0.522789	124.337729	0.530885	27	69.170998	0.561769	0.561769	138.341997	0.569415	65.669931	0.545727	131.339863	0.554123	10	45.702377	0.646177	0.646177	91.404754	0.654723	45.702377	0.646177	91.404754	0.654723	K562	intergenic	False	False	True		intergenic|chr22:36940413-36940913	45.702377	65.669931	54.783866
chr22	36863466	36863966	22	50.656112	0.437031	0.437031	101.312224	0.444828	10	25.618888	0.212744	0.212744	51.237777	0.215142	38.137500	0.328636	76.275000	0.335082	21	95.974992	0.814093	0.814093	191.949983	0.821889	95.974992	0.814093	191.949983	0.821889	K562	genic	False	True	False		genic|chr22:36863466-36863966	95.974992	38.137500	60.499969
chr22	36942077	36942577	76	174.993841	0.787406	0.787406	349.987681	0.797001	53	135.780108	0.736882	0.736882	271.560216	0.747826	155.386974	0.764168	310.773949	0.774363	7	31.991664	0.554273	0.554273	63.983328	0.561169	31.991664	0.554273	63.983328	0.561169	K562	intergenic	False	False	True		intergenic|chr22:36942077-36942577	31.991664	155.386974	70.505942
chr22	36958362	36958862	9	20.722955	0.091454	0.091454	41.445910	0.092804	8	20.495111	0.158621	0.158621	40.990221	0.161019	20.609033	0.119490	41.218065	0.121289	5	22.851188	0.466117	0.466117	45.702377	0.473013	22.851188	0.466117	45.702377	0.473013	K562	genic	False	True	False		genic|chr22:36958362-36958862	22.851188	20.609033	21.701173
chr22	36984342	36984842	13	29.933157	0.207946	0.207946	59.866314	0.213493	11	28.180777	0.242729	0.242729	56.361554	0.245277	29.056967	0.215592	58.113934	0.219190	4	18.280951	0.407946	0.407946	36.561902	0.413043	18.280951	0.407946	36.561902	0.413043	K562	genic	False	True	False		genic|chr22:36984342-36984842	18.280951	29.056967	23.047537
chr22	37040213	37040713	15	34.538258	0.269865	0.269865	69.076516	0.276762	23	58.923443	0.507646	0.507646	117.846886	0.514843	46.730851	0.416042	93.461701	0.423238	2	9.140475	0.258171	0.258171	18.280951	0.259520	9.140475	0.258171	18.280951	0.259520	K562	genic	False	True	False		genic|chr22:37040213-37040713	9.140475	46.730851	20.667419
chr22	37055746	37056246	114	262.490761	0.853973	0.853973	524.981522	0.859220	104	266.436438	0.858771	0.858771	532.872877	0.864768	264.463600	0.855172	528.927199	0.861469	12	54.842852	0.692654	0.692654	109.685705	0.701499	54.842852	0.692654	109.685705	0.701499	K562	genic	False	True	False		genic|chr22:37055746-37056246	54.842852	264.463600	120.432297
chr22	37098440	37098940	1	2.302551	0.023838	0.023838	4.605101	0.023988	3	7.685666	0.063118	0.063118	15.371333	0.063718	4.994109	0.040780	9.988217	0.040780	0	0.000000	0.049925	0.049925	0.000000	0.049925	0.000000	0.049925	0.000000	0.049925	K562	promoter	True	False	False	CACNG2	promoter|chr22:37098440-37098940	0.000000	4.994109	0.000000
chr22	37099670	37100170	0	0.000000	0.008996	0.008996	0.000000	0.008996	0	0.000000	0.010195	0.010195	0.000000	0.010195	0.000000	0.004948	0.000000	0.004948	1	4.570238	0.155322	0.155322	9.140475	0.156972	4.570238	0.155322	9.140475	0.156972	K562	promoter	True	False	False	LOC105373021	promoter|chr22:37099670-37100170	4.570238	0.000000	0.000000
chr22	37137466	37137966	15	34.538258	0.269865	0.269865	69.076516	0.276762	11	28.180777	0.242729	0.242729	56.361554	0.245277	31.359518	0.242279	62.719035	0.246177	0	0.000000	0.049925	0.049925	0.000000	0.049925	0.000000	0.049925	0.000000	0.049925	K562	genic	False	True	False		genic|chr22:37137466-37137966	0.000000	31.359518	0.000000
chr22	37153492	37153992	10	23.025505	0.113793	0.113793	46.051011	0.115592	10	25.618888	0.212744	0.212744	51.237777	0.215142	24.322197	0.160720	48.644394	0.164318	1	4.570238	0.155322	0.155322	9.140475	0.156972	4.570238	0.155322	9.140475	0.156972	K562	genic	False	True	False		genic|chr22:37153492-37153992	4.570238	24.322197	10.543160
chr22	37171927	37172664	170	391.433591	0.901199	0.901199	531.117491	0.861769	131	335.607437	0.888756	0.888756	455.369656	0.841679	363.520514	0.894153	493.243574	0.853973	3	13.710713	0.340330	0.340330	18.603410	0.305847	13.710713	0.340330	18.603410	0.305847	K562	promoter	True	False	False	IFT27	promoter|chr22:37171927-37172664	13.710713	363.520514	70.598339
